category_enc,supplier_enc,days_to_expiry,current_stock,stock_status,sales_velocity_7d,wastage_count_90d,turnover_rate,unit_cost,stock_cover_days,expiring_soon,risk_score
5,6,204,309,2,0.0,3,5.12,158.93,999.0,0,0.38038403982232427
4,2,123,376,2,0.0,8,1.09,91.07,999.0,0,0.5836365273766952
0,4,334,557,2,0.0,5,5.65,493.62,999.0,0,0.4261196912319228
5,4,110,57,0,11.32,7,3.95,285.58,5.04,0,0.206509979272828
0,0,274,124,0,12.39,5,0.85,89.74,10.01,0,0.18010194110814964
7,1,286,287,2,0.0,11,4.89,401.61,999.0,0,0.638694925513501
2,6,259,471,2,6.49,1,0.67,132.52,72.53,0,0.2708019432149772
0,6,175,151,0,5.56,14,2.72,354.84,27.14,0,0.3380366000669913
5,6,97,199,0,0.0,8,5.47,394.51,999.0,0,0.35159696101397314
5,2,225,549,2,1.57,10,3.89,401.81,349.23,0,0.4554756340709626
0,2,248,182,0,0.0,9,1.12,288.61,999.0,0,0.4796018253076343
3,1,218,27,0,0.0,3,4.62,146.22,999.0,0,0.2137595214805781
1,7,85,35,0,0.0,12,3.73,223.62,999.0,0,0.4085009636146701
6,2,370,27,0,0.0,15,4.7,219.5,999.0,0,0.476296379304107
5,3,121,151,0,4.22,7,4.2,130.26,35.74,0,0.25666549581592357
2,0,148,372,2,0.0,11,1.35,151.45,999.0,0,0.6012185774032244
5,0,241,406,2,0.0,14,0.27,128.71,999.0,0,0.6519213132336136
1,2,103,390,2,0.0,15,0.75,249.93,999.0,0,0.6025829821820834
3,2,362,91,0,24.09,13,5.54,461.99,3.78,0,0.35409588413792487
4,6,245,205,0,8.11,4,0.87,588.21,25.28,0,0.21886502802108276
2,2,83,520,2,0.0,9,1.52,109.3,999.0,0,0.5852255715641883
2,2,92,362,2,10.13,5,4.93,378.4,35.75,0,0.38916696966069986
3,5,336,50,0,0.0,15,5.19,161.89,999.0,0,0.49261003075339277
1,0,140,406,2,17.09,8,0.63,157.06,23.75,0,0.43917808599500907
5,3,287,312,2,19.3,4,0.08,402.79,16.16,0,0.3011176921705704
6,2,206,58,0,12.72,12,1.38,500.34,4.56,0,0.34682319044189236
5,6,33,321,2,18.26,1,2.17,165.83,17.58,0,0.15072657668526368
2,1,189,88,0,10.7,2,0.46,464.53,8.22,0,0.13618929249921566
5,6,140,17,1,0.0,12,3.55,142.68,999.0,0,0.4285248662092023
7,5,95,61,0,0.0,4,0.11,117.86,999.0,0,0.35080889003073024
0,1,319,508,2,0.0,4,1.84,565.66,999.0,0,0.4265888349208095
6,6,237,544,2,14.16,12,0.22,573.84,38.41,0,0.518227412774709
1,2,219,502,2,0.0,2,4.79,591.35,999.0,0,0.3162449139939412
7,6,346,28,0,11.51,15,3.89,263.81,2.43,0,0.3184677709704578
3,4,104,118,0,15.07,10,1.85,37.91,7.83,0,0.3514993026901306
5,2,120,127,0,0.0,3,3.52,224.14,999.0,0,0.16882227734440186
5,7,194,278,2,24.83,9,2.88,432.36,11.2,0,0.39814287335301685
6,7,203,313,2,7.73,15,2.41,351.99,40.49,0,0.5011703030319263
4,1,215,206,0,9.64,13,4.14,39.59,21.37,0,0.3929481139754884
0,0,209,250,0,0.0,15,1.2,361.54,999.0,0,0.45633451161538197
4,6,316,190,0,24.07,2,0.66,388.29,7.89,0,0.12563047307070757
2,6,115,328,2,5.15,14,4.31,123.96,63.72,0,0.47197174856971674
2,2,237,423,2,16.86,9,1.41,65.45,25.09,0,0.4356816281206145
4,5,314,402,2,8.72,13,3.94,163.85,46.12,0,0.5466849571440288
4,4,382,226,0,7.68,2,4.75,197.1,29.41,0,0.04855747252302342
3,3,362,264,2,6.89,9,1.36,530.93,38.29,0,0.5032488110154133
4,0,270,574,2,0.0,1,3.56,310.29,999.0,0,0.2773964444447507
7,3,295,545,2,16.06,3,1.5,80.09,33.93,0,0.206957131979799
7,2,32,177,0,2.88,1,2.87,194.79,61.49,0,0.10419508038631568
5,3,147,422,2,9.26,4,5.15,92.88,45.55,0,0.2673320620150811
0,4,143,580,2,10.82,12,5.57,106.06,53.6,0,0.503312609991532
0,0,73,364,2,0.0,6,4.4,287.65,999.0,0,0.5250166015566727
5,6,98,338,2,14.56,0,3.33,269.54,23.22,0,0.20673973150153277
3,1,134,369,2,0.0,8,4.17,250.0,999.0,0,0.5125544719260712
1,3,278,563,2,0.0,9,5.34,130.49,999.0,0,0.5668874821283562
2,0,128,199,0,7.75,5,1.59,140.59,25.68,0,0.14293377192501716
4,3,340,461,2,17.86,12,4.69,333.36,25.82,0,0.43336244854271666
5,2,292,287,2,0.0,4,5.32,399.21,999.0,0,0.4355959783756711
7,7,147,65,0,0.0,1,1.81,508.05,999.0,0,0.10901344205900945
3,5,25,167,0,4.05,13,2.35,125.08,41.24,1,0.6601927742392785
2,3,103,136,0,0.0,7,0.06,29.42,999.0,0,0.37138606077017333
1,3,105,10,1,0.0,6,1.52,291.7,999.0,0,0.27012649762695723
1,6,234,373,2,0.0,14,5.14,102.36,999.0,0,0.6074065744367294
5,5,128,58,0,4.34,6,0.34,566.11,13.37,0,0.20931297739185517
3,4,250,174,0,0.0,8,4.3,571.44,999.0,0,0.361817198497057
2,4,235,69,0,0.0,2,2.73,114.57,999.0,0,0.15360879027418858
2,4,27,382,2,1.46,8,3.96,336.95,261.24,1,0.7535576777245295
1,7,329,507,2,8.03,13,0.64,476.26,63.15,0,0.5166774219493133
2,4,26,395,2,0.0,14,0.92,413.03,999.0,1,0.9084899975995109
5,1,93,159,0,0.0,10,2.31,459.78,999.0,0,0.44380969051654173
4,2,127,497,2,0.0,14,3.44,565.48,999.0,0,0.6453314994451167
1,2,44,88,0,0.0,14,5.8,44.34,999.0,0,0.47362668902873
6,0,343,75,0,0.0,15,1.75,40.91,999.0,0,0.46551354283022794
3,2,181,106,0,14.69,11,1.07,204.64,7.21,0,0.39628994306689486
1,7,53,176,0,4.39,12,4.49,164.87,40.11,0,0.3569067574629815
2,2,11,369,2,0.0,4,0.68,122.17,999.0,1,0.7323784149609284
4,6,99,199,0,0.0,6,1.21,188.14,999.0,0,0.31824503056062936
0,4,258,531,2,12.48,0,1.63,32.07,42.56,0,0.12994521290986932
5,6,393,519,2,0.0,10,1.14,415.49,999.0,0,0.6096202235734868
2,6,219,214,0,4.0,13,1.4,127.29,53.51,0,0.40055382802904377
7,5,88,163,0,0.0,0,2.51,533.78,999.0,0,0.13191476184970463
1,2,310,137,0,0.69,5,0.91,185.79,197.29,0,0.14234205407278716
6,3,22,155,0,14.79,12,1.4,161.73,10.48,1,0.6502050078393831
2,6,89,303,2,0.0,1,2.59,64.08,999.0,0,0.3415894395642361
0,5,50,199,0,0.0,7,3.93,460.96,999.0,0,0.31885369954431897
4,3,361,160,0,0.0,5,5.1,74.73,999.0,0,0.34946028277834873
1,5,384,303,2,0.0,11,3.23,524.44,999.0,0,0.6152127841864434
7,6,153,8,1,0.0,10,1.57,331.6,999.0,0,0.43673560945031387
4,2,345,0,1,1.06,5,3.42,311.44,0.0,0,0.24189254984065414
7,7,126,321,2,13.02,12,1.69,524.73,24.66,0,0.5198721197045971
1,6,371,132,0,0.0,3,3.66,434.62,999.0,0,0.218334245570299
2,2,39,197,0,4.58,2,0.27,114.6,43.05,0,0.0934389655857563
3,1,145,497,2,0.0,2,2.83,376.7,999.0,0,0.3124109096157989
6,4,295,539,2,0.0,6,0.67,338.74,999.0,0,0.44222708751138606
6,6,210,21,1,0.0,0,0.37,221.74,999.0,0,0.1186319071685348
2,5,100,557,2,0.0,0,1.93,46.92,999.0,0,0.327153573196644
4,3,272,240,0,0.0,11,3.32,113.87,999.0,0,0.46015158192138483
2,0,31,461,2,9.95,5,4.94,458.65,46.32,0,0.3820274861848941
3,2,285,211,0,22.05,6,1.29,300.52,9.57,0,0.2700153954747175
1,5,326,116,0,22.08,5,2.39,80.76,5.25,0,0.18208641280426083
4,1,1,76,0,0.0,6,5.4,435.8,999.0,1,0.56028254738374
3,5,96,472,2,0.0,15,1.95,563.98,999.0,0,0.6383539837071072
0,6,247,504,2,0.0,13,4.53,439.54,999.0,0,0.6490626134711515
2,0,326,551,2,13.07,7,4.62,380.28,42.17,0,0.39005066592100157
7,6,60,471,2,0.0,11,5.82,263.02,999.0,0,0.6523874555825362
3,4,180,509,2,0.0,4,4.21,238.58,999.0,0,0.44151173992753723
6,6,392,174,0,15.29,3,0.83,279.97,11.38,0,0.10975795182829837
2,5,167,228,0,15.06,0,4.58,448.14,15.14,0,0.07639133167550297
0,7,138,486,2,3.57,13,3.54,598.27,136.21,0,0.4375514964143662
7,6,249,22,1,14.06,9,4.12,308.86,1.56,0,0.32509799619192786
4,6,142,77,0,0.0,9,0.68,287.99,999.0,0,0.40566633631317806
7,5,106,408,2,0.0,12,1.76,358.88,999.0,0,0.5533545255052039
4,5,6,170,0,16.57,0,1.96,119.12,10.26,1,0.35028331210103314
0,2,205,142,0,0.0,12,2.4,340.67,999.0,0,0.49820781653631313
0,2,139,547,2,20.84,3,4.62,20.32,26.25,0,0.3112711789664244
3,0,169,494,2,0.0,15,1.57,515.67,999.0,0,0.6693812153690931
5,6,122,14,1,3.73,11,5.49,47.4,3.75,0,0.3155424878411808
5,6,390,412,2,2.55,6,0.1,581.58,161.85,0,0.38074339213825614
4,1,286,267,2,0.0,14,5.87,405.68,999.0,0,0.6576643186722941
4,6,230,583,2,1.29,0,3.92,327.88,450.31,0,0.14943945772747283
0,0,58,208,0,0.0,1,1.39,552.98,999.0,0,0.15836193151744657
4,2,308,44,0,9.83,10,5.73,344.0,4.47,0,0.40149507498818865
5,2,155,39,0,0.0,3,1.94,219.63,999.0,0,0.2376827828611624
7,2,162,435,2,0.0,5,0.75,24.59,999.0,0,0.42833721637500355
4,7,16,264,2,12.47,12,1.82,187.37,21.17,1,0.8042560839584592
5,3,308,447,2,0.0,7,3.21,201.27,999.0,0,0.5126918695245117
1,2,148,341,2,0.0,3,1.0,500.76,999.0,0,0.43404270403942335
0,0,380,255,2,0.0,2,5.58,59.43,999.0,0,0.38005573813241667
7,3,399,146,0,15.83,15,0.94,467.99,9.22,0,0.3566358999532527
3,5,285,328,2,17.81,10,1.03,358.98,18.42,0,0.46663286075321836
5,2,365,320,2,0.0,10,2.94,376.67,999.0,0,0.6038352010249138
0,5,27,541,2,0.0,11,1.85,73.79,999.0,1,0.8837884227521193
4,4,242,235,0,0.0,11,4.63,192.59,999.0,0,0.514861404474608
4,1,237,121,0,8.91,14,1.2,187.84,13.58,0,0.3981562417176675
3,0,171,236,0,0.0,7,1.17,327.31,999.0,0,0.3645542344598286
1,3,123,533,2,0.0,13,5.62,317.53,999.0,0,0.6107233117833267
2,1,181,178,0,12.0,6,0.06,499.78,14.84,0,0.2518611494423203
5,1,161,185,0,3.06,13,1.96,403.32,60.54,0,0.401189860994313
3,7,263,51,0,0.0,11,2.55,297.45,999.0,0,0.4251044836156514
6,7,45,490,2,11.07,5,3.55,250.54,44.27,0,0.38185709243891036
4,3,108,405,2,3.41,12,3.77,269.41,118.64,0,0.5466002543920593
5,0,313,588,2,0.0,1,0.67,328.71,999.0,0,0.3415727022682154
7,3,296,17,1,0.0,10,0.98,428.48,999.0,0,0.45554210996990047
6,4,148,174,0,16.26,8,4.42,318.47,10.7,0,0.28800433638472034
7,5,225,174,0,14.03,15,1.97,431.79,12.41,0,0.331823537427992
2,1,304,52,0,0.0,14,4.47,288.4,999.0,0,0.4546575769268298
1,2,154,541,2,13.51,2,2.77,557.21,40.04,0,0.26407353149110036
4,4,169,101,0,0.0,13,2.98,526.83,999.0,0,0.45276867448828856
6,1,43,186,0,0.0,6,3.17,218.2,999.0,0,0.33413009105526326
1,1,296,251,2,15.24,2,1.65,551.53,16.47,0,0.243172528992316
0,2,54,455,2,0.0,11,1.89,344.96,999.0,0,0.6010270532291636
6,3,114,382,2,2.24,0,4.53,289.51,170.86,0,0.19988027067055292
5,3,65,404,2,0.0,3,3.45,476.61,999.0,0,0.3355784267876463
3,2,294,485,2,7.68,11,0.73,439.63,63.12,0,0.4459684846585415
0,5,274,103,0,0.0,1,1.7,55.38,999.0,0,0.11827548095524626
3,7,106,410,2,1.74,15,1.23,459.37,235.37,0,0.46678330860884126
7,1,112,357,2,12.74,7,1.25,160.36,28.02,0,0.4082418343368354
0,5,279,329,2,24.39,2,2.2,574.26,13.49,0,0.2280435314169459
3,1,334,342,2,21.52,7,3.51,349.5,15.89,0,0.3768482025981403
1,1,195,297,2,0.0,4,5.03,548.39,999.0,0,0.4145844146783582
2,7,15,162,0,13.62,12,2.46,219.01,11.9,1,0.599924880529927
2,1,194,261,2,6.41,2,0.21,80.81,40.71,0,0.3255102558523105
7,5,325,209,0,8.37,13,4.97,44.86,24.97,0,0.33479659732878314
1,0,97,573,2,0.0,15,5.88,24.8,999.0,0,0.5671251906334814
6,3,217,137,0,0.0,8,3.8,412.33,999.0,0,0.3803945167506271
3,5,109,22,1,0.0,13,2.97,170.87,999.0,0,0.48074057566573936
0,2,89,517,2,13.41,14,4.59,525.28,38.54,0,0.5205278560169783
5,1,362,242,0,20.78,14,0.81,304.76,11.65,0,0.3518331827886391
3,0,329,435,2,0.0,3,4.55,506.7,999.0,0,0.4244913116136096
0,3,157,213,0,0.0,15,1.23,292.54,999.0,0,0.4882279489166256
5,3,375,239,0,5.36,15,2.7,501.05,44.58,0,0.30131517073441877
0,0,319,115,0,23.55,6,3.08,389.41,4.88,0,0.21229573735832388
0,2,280,130,0,9.9,8,4.73,582.54,13.13,0,0.33685956388291666
1,2,120,87,0,15.28,14,2.77,24.25,5.69,0,0.38095542992308595
1,0,29,506,2,17.24,3,3.39,112.55,29.36,1,0.5305477697233832
3,1,31,494,2,17.86,3,5.73,555.69,27.65,0,0.22330380632041652
4,7,15,571,2,11.87,8,5.19,353.12,48.12,1,0.6705623318999997
2,5,41,507,2,0.0,5,1.74,173.71,999.0,0,0.4968088680749213
3,2,215,102,0,0.0,1,1.15,241.89,999.0,0,0.15379453888465472
6,3,26,486,2,0.3,14,4.17,118.5,1620.11,1,0.8421100138991777
2,0,17,343,2,0.0,12,5.36,260.18,999.0,1,0.8462650344402299
5,3,210,556,2,0.0,10,2.79,370.85,999.0,0,0.5536030078470103
1,7,125,139,0,0.0,0,4.79,145.39,999.0,0,0.12537749536884596
3,0,336,462,2,0.0,3,1.23,491.54,999.0,0,0.39396459529512207
7,1,336,399,2,0.0,3,0.15,497.7,999.0,0,0.39795718848253087
4,6,58,507,2,0.0,2,2.84,23.65,999.0,0,0.3248202385661542
3,6,28,148,0,20.63,9,5.14,559.79,7.18,1,0.5538093549463158
5,2,48,406,2,0.38,5,1.29,360.87,1054.77,0,0.3806394574781795
2,0,299,278,2,7.63,15,5.3,237.98,36.45,0,0.432712473459462
2,6,329,361,2,0.0,4,2.82,65.76,999.0,0,0.41387424272538237
4,0,347,137,0,6.76,11,3.51,223.44,20.27,0,0.3358717912766832
2,1,55,588,2,16.69,2,1.02,269.32,35.24,0,0.27970106631928987
4,6,131,490,2,13.9,4,1.28,240.03,35.25,0,0.2450544912587297
0,4,160,467,2,0.0,14,4.93,343.34,999.0,0,0.5606284910232311
1,0,252,298,2,0.0,2,2.62,45.3,999.0,0,0.342439670715881
3,6,312,130,0,20.84,7,1.67,176.03,6.24,0,0.2464455522928408
7,0,259,161,0,2.93,10,1.65,128.75,54.92,0,0.3757299079200771
0,2,34,170,0,4.98,4,5.2,228.38,34.12,0,0.1374624167694063
3,3,2,62,0,0.52,7,4.76,451.39,120.26,1,0.5932876718073841
7,3,304,113,0,0.0,2,0.73,89.08,999.0,0,0.24068220653987377
0,1,197,581,2,0.0,7,0.83,306.79,999.0,0,0.5727309644392649
7,0,199,9,1,13.54,9,3.26,508.73,0.66,0,0.2678640596355225
6,7,133,397,2,0.0,0,5.53,493.24,999.0,0,0.34669290029062616
4,3,128,444,2,0.0,7,5.72,67.84,999.0,0,0.46553455512826863
1,5,48,568,2,16.14,10,3.01,460.35,35.18,0,0.5455423302693866
4,2,10,193,0,0.0,2,2.18,207.89,999.0,1,0.46270082134997914
6,6,16,457,2,8.04,9,3.49,428.35,56.83,1,0.7815876224080521
6,7,76,54,0,0.0,8,5.29,438.19,999.0,0,0.4232135974221937
1,2,71,227,0,12.83,0,0.9,536.6,17.69,0,0.0
5,1,255,268,2,0.0,14,1.36,549.39,999.0,0,0.6264608177282861
3,6,160,163,0,0.0,11,5.97,30.09,999.0,0,0.44535910912202886
2,1,396,573,2,23.76,3,3.29,418.24,24.12,0,0.31859217328081424
2,5,178,578,2,0.45,3,5.3,55.28,1291.7,0,0.2981938051339028
3,0,136,436,2,0.0,2,0.77,160.54,999.0,0,0.3205300735847647
1,0,46,179,0,0.0,13,0.41,71.95,999.0,0,0.4370493006287536
4,5,6,509,2,18.39,10,1.35,492.64,27.68,1,0.8169446585153161
4,4,196,47,0,24.27,5,5.36,587.51,1.94,0,0.18027543037018992
3,4,197,25,0,0.0,10,1.42,232.25,999.0,0,0.4763014195056453
3,4,252,152,0,6.49,13,0.5,599.52,23.43,0,0.3742331691265751
2,5,388,103,0,0.0,14,4.01,126.3,999.0,0,0.44436758368033075
0,6,215,396,2,23.37,4,5.14,180.12,16.94,0,0.24719060792600456
7,6,280,452,2,12.77,9,2.84,501.32,35.41,0,0.47748697551457026
0,3,186,15,1,0.0,9,3.0,300.36,999.0,0,0.39416046187897413
2,2,121,320,2,0.0,9,0.32,441.11,999.0,0,0.6505691987196598
6,2,57,154,0,2.17,8,3.63,455.7,70.9,0,0.245635233900175
4,2,9,409,2,16.5,9,3.86,71.01,24.79,1,0.6928469747016508
7,3,280,563,2,0.0,14,1.49,517.16,999.0,0,0.6014841394723967
4,3,173,600,2,0.0,2,3.17,180.79,999.0,0,0.39016449006179765
0,6,208,265,2,0.0,11,5.08,493.6,999.0,0,0.6691555968318066
2,1,83,379,2,7.78,2,4.81,128.16,48.75,0,0.2775827824735411
1,6,27,318,2,15.28,0,4.94,159.04,20.81,1,0.4070733136837007
6,0,30,207,0,0.0,3,3.57,339.44,999.0,0,0.2570672008599916
0,1,46,282,2,0.0,6,1.79,563.34,999.0,0,0.5195949663967876
3,1,385,508,2,18.69,13,0.27,454.54,27.18,0,0.5652142090222172
6,2,390,363,2,0.0,8,0.59,395.85,999.0,0,0.6038027982841557
7,5,187,9,1,0.0,6,5.75,217.62,999.0,0,0.30252365648458224
2,1,12,483,2,23.07,0,2.83,472.05,20.94,1,0.46184931614439445
0,3,240,114,0,0.0,13,0.16,420.35,999.0,0,0.4367304936118253
7,2,67,207,0,16.92,8,2.89,469.44,12.23,0,0.2902568598967482
7,5,117,41,0,11.19,3,5.4,24.04,3.67,0,0.16179226728093263
0,5,181,476,2,0.0,0,1.02,169.0,999.0,0,0.33417518880351804
3,2,110,404,2,0.0,3,2.34,42.07,999.0,0,0.44519770334761
6,5,234,265,2,9.96,0,2.33,276.64,26.61,0,0.1919166904895073
1,6,318,121,0,6.15,4,0.54,51.85,19.68,0,0.13038656419070493
6,4,75,397,2,1.82,0,1.31,231.11,218.43,0,0.24750701541395512
4,2,145,216,0,0.0,7,3.47,187.36,999.0,0,0.4166335346336677
1,3,13,10,1,0.0,13,3.6,489.5,999.0,1,0.7676856911320719
5,3,24,150,0,0.0,12,2.86,231.54,999.0,1,0.7669051304885509
6,4,207,250,0,5.78,7,1.86,72.61,43.27,0,0.19437683188246338
0,1,390,282,2,22.8,8,4.61,110.17,12.37,0,0.4266677214684453
6,1,164,483,2,6.17,10,4.47,550.35,78.29,0,0.44334005070044014
1,7,253,337,2,0.0,7,3.55,463.74,999.0,0,0.5137300647258964
1,5,186,265,2,0.0,14,0.96,445.92,999.0,0,0.553677016525873
4,4,223,378,2,19.29,14,2.81,41.27,19.59,0,0.43775894264120724
1,0,236,208,0,1.53,3,2.17,487.2,136.07,0,0.1765638438335109
7,3,247,62,0,5.41,10,1.84,152.4,11.45,0,0.29191348949937523
2,7,152,74,0,21.01,14,4.03,242.33,3.52,0,0.3094397180342279
2,5,133,403,2,17.13,4,5.36,127.84,23.52,0,0.299943330020224
4,0,230,426,2,0.0,0,2.67,537.57,999.0,0,0.3119831170501183
2,7,35,211,0,0.0,12,2.86,421.14,999.0,0,0.45297614419794857
2,3,271,441,2,18.05,1,2.44,409.66,24.43,0,0.14562514567136567
4,6,303,239,0,4.41,11,4.66,170.63,54.21,0,0.33162237625259766
0,2,243,204,0,0.0,10,3.58,280.64,999.0,0,0.524185368052756
0,5,99,329,2,0.0,15,3.0,531.46,999.0,0,0.6099773744142174
5,5,131,162,0,0.0,0,1.45,473.13,999.0,0,0.12116063667580118
2,7,108,412,2,0.0,14,4.37,124.55,999.0,0,0.6347399871135327
2,2,247,105,0,0.0,14,4.98,397.72,999.0,0,0.44881149032049744
1,7,55,433,2,4.11,5,3.7,335.05,105.36,0,0.2836824053129108
4,6,296,566,2,5.82,5,5.64,504.62,97.3,0,0.3846424695061906
0,3,300,183,0,0.0,13,5.97,590.69,999.0,0,0.5053656129982409
0,1,137,188,0,16.97,15,4.97,55.12,11.08,0,0.35556406202191704
1,7,238,19,1,0.0,12,5.54,278.48,999.0,0,0.4834238854402342
5,0,17,298,2,0.0,5,2.48,286.13,999.0,1,0.700456621870536
4,6,296,229,0,21.32,5,3.38,473.86,10.74,0,0.18198774902125114
3,0,277,227,0,0.0,12,4.54,208.56,999.0,0,0.4173038689699236
5,5,56,224,0,0.0,4,2.77,111.64,999.0,0,0.3089732757448461
2,1,82,586,2,2.95,7,2.09,47.7,198.86,0,0.4509928250662125
6,0,65,440,2,17.96,12,3.88,497.96,24.49,0,0.4844340737429374
2,4,183,210,0,14.7,11,0.14,439.22,14.28,0,0.3850650778000432
6,4,2,428,2,18.7,13,5.08,32.59,22.88,1,0.7153513820877435
0,1,290,175,0,0.0,5,4.63,544.39,999.0,0,0.34319554074878655
4,3,318,33,0,0.0,7,1.04,110.99,999.0,0,0.40885420989313287
3,3,89,6,1,0.0,11,0.4,109.3,999.0,0,0.4587721873739905
5,5,31,116,0,0.0,10,1.7,481.8,999.0,0,0.4719540460981089
0,3,208,594,2,12.61,6,3.74,457.93,47.12,0,0.3314723899895681
2,4,127,403,2,22.98,4,0.04,331.69,17.54,0,0.31788016361651356
3,1,65,275,2,0.0,5,5.28,53.37,999.0,0,0.48360908955336196
6,5,314,137,0,0.0,4,1.46,307.92,999.0,0,0.22177054996066148
7,7,159,380,2,0.0,0,2.3,365.27,999.0,0,0.3340357067598716
1,3,230,350,2,0.0,4,1.08,278.88,999.0,0,0.4423588756582857
1,7,191,237,0,0.0,13,5.13,178.96,999.0,0,0.44822023047609155
6,4,197,105,0,0.0,0,5.34,266.92,999.0,0,0.12382826460181315
3,0,3,584,2,14.83,10,5.25,176.88,39.39,1,0.732926223724677
1,1,182,235,0,21.5,0,1.91,177.13,10.93,0,0.05637544134726498
2,1,298,107,0,0.0,14,2.91,362.94,999.0,0,0.46652535003989115
4,7,310,129,0,9.36,4,0.92,74.19,13.78,0,0.16663264140019238
4,5,359,552,2,0.0,0,1.82,334.78,999.0,0,0.2891165805233544
6,7,325,391,2,0.0,6,5.28,459.38,999.0,0,0.4926694050934026
6,5,49,366,2,0.0,5,2.04,435.52,999.0,0,0.4698614602892126
6,4,30,532,2,8.34,6,4.98,334.06,63.8,0,0.41871926299468054
5,6,364,489,2,0.0,0,4.44,174.35,999.0,0,0.287870602421757
2,5,157,221,0,21.56,11,0.48,359.65,10.25,0,0.3310160171842378
2,2,94,358,2,0.0,5,2.12,481.57,999.0,0,0.502059145542052
6,2,388,307,2,11.18,6,3.53,166.13,27.46,0,0.323633612197148
0,1,87,166,0,6.14,2,1.72,352.57,27.03,0,0.10528259779045998
0,6,202,174,0,20.79,1,0.81,251.13,8.37,0,0.04122221401221344
5,0,298,369,2,0.0,2,2.86,185.32,999.0,0,0.29872057433613813
3,1,26,86,0,0.0,11,4.58,332.47,999.0,1,0.6913163877735753
2,4,238,95,0,0.0,12,5.11,423.0,999.0,0,0.4403846427486156
0,2,237,497,2,16.48,12,1.69,84.32,30.16,0,0.5122104812398811
6,0,243,446,2,21.76,9,1.31,324.92,20.5,0,0.5107271539157527
0,0,294,333,2,0.0,6,1.63,72.28,999.0,0,0.5211394827594853
2,3,345,113,0,0.0,13,0.69,392.89,999.0,0,0.49758781873496455
4,4,365,95,0,24.12,4,5.63,434.94,3.94,0,0.14469072897639815
4,4,60,201,0,11.49,15,3.95,245.25,17.49,0,0.33344146979744027
6,0,217,213,0,19.75,5,3.74,46.1,10.78,0,0.1632931848287578
6,1,243,335,2,0.0,14,0.12,70.19,999.0,0,0.6868022309229405
3,2,154,187,0,0.0,9,3.36,278.27,999.0,0,0.40999304470851633
4,1,394,508,2,4.21,11,2.57,214.44,120.8,0,0.4535644744345395
6,4,230,583,2,0.0,5,2.15,190.18,999.0,0,0.4543279457417636
3,6,390,140,0,0.0,8,4.13,120.31,999.0,0,0.38788612350869783
4,1,335,12,1,0.0,10,1.36,527.15,999.0,0,0.46509857376125724
5,7,380,274,2,4.36,8,1.41,472.53,62.85,0,0.43840870626211476
0,3,245,546,2,1.94,1,1.83,510.93,281.25,0,0.23821092117777337
1,4,114,466,2,12.63,8,1.27,49.71,36.9,0,0.45332897344992445
1,7,334,359,2,21.96,13,5.09,96.2,16.35,0,0.5352206933984454
3,6,284,68,0,9.19,2,3.12,493.56,7.4,0,0.12358537752234526
0,0,77,463,2,0.0,3,0.07,319.87,999.0,0,0.4034802665295015
7,6,11,297,2,24.41,13,4.52,268.47,12.17,1,0.7504953112299072
0,3,362,253,2,11.11,7,1.27,249.89,22.78,0,0.4113534537315651
3,0,208,482,2,0.0,4,1.1,126.38,999.0,0,0.40723751373993095
7,4,398,83,0,15.36,13,1.97,311.38,5.4,0,0.3295388460245008
0,6,242,210,0,0.0,9,4.08,118.11,999.0,0,0.4398044710400101
7,6,13,322,2,19.97,0,5.06,389.34,16.12,1,0.4585202042502616
2,1,356,466,2,1.47,2,3.27,252.85,317.64,0,0.2807946193600731
0,6,201,210,0,0.0,2,2.41,114.46,999.0,0,0.26571190705492254
0,7,99,594,2,0.0,5,2.94,345.87,999.0,0,0.44024154755690215
5,3,396,238,0,11.59,0,3.2,496.97,20.53,0,0.0069553172088378246
4,2,208,298,2,0.0,7,5.83,70.52,999.0,0,0.5465299259162593
5,4,352,19,1,2.82,13,2.7,596.45,6.73,0,0.36185772792664067
1,5,276,449,2,4.75,8,5.98,327.69,94.6,0,0.48103080099762013
4,3,288,524,2,18.56,7,4.87,424.48,28.23,0,0.42793720019301645
1,7,372,551,2,2.79,0,2.32,238.6,197.41,0,0.18690717244542776
3,1,176,540,2,0.0,3,2.28,513.53,999.0,0,0.4318981213918913
2,1,169,1,1,4.99,1,0.69,51.55,0.2,0,0.08642421378977766
2,6,323,305,2,0.0,6,0.19,384.88,999.0,0,0.45831237789204093
1,7,82,411,2,0.0,13,3.3,397.74,999.0,0,0.6424473058843455
4,5,386,30,0,0.0,14,0.88,314.43,999.0,0,0.46418119543784303
5,2,329,478,2,0.0,2,2.51,21.27,999.0,0,0.4064471064737466
1,6,57,175,0,20.0,12,0.79,343.33,8.75,0,0.36186244467111545
0,3,320,122,0,0.0,13,1.17,542.79,999.0,0,0.4217475121741989
4,3,167,390,2,0.0,8,2.0,322.71,999.0,0,0.5845584308579966
7,0,42,182,0,0.27,4,1.79,401.43,664.72,0,0.162872199191108
6,0,300,92,0,0.0,7,2.75,164.21,999.0,0,0.3159167532485601
4,7,208,60,0,6.25,14,0.0,552.61,9.6,0,0.36505267826786464
6,5,69,315,2,1.05,7,4.19,266.45,299.8,0,0.4141478592341238
1,7,189,285,2,0.0,12,4.96,177.75,999.0,0,0.6552617316533876
